,category,customer_type,unit_price,quantity,total,payment_type,lvl_estoque_past,lvl_estoque_to_predict,mean,median,min,max,std,var,day_of_week,is_weekend,hour,turn
3891,baked goods,non-member,4.19,2,8.38,debit card,0.24,0.78,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3892,baked goods,basic,10.49,3,31.47,e-wallet,0.47,0.94,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3893,baking,premium,5.99,4,23.96,e-wallet,0.36,0.58,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3894,baking,non-member,2.19,2,4.38,debit card,0.36,0.05,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3895,baking,standard,2.99,4,11.96,cash,0.15,0.66,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3896,snacks,premium,3.99,3,11.97,cash,0.05,0.95,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3897,snacks,standard,3.19,4,12.76,cash,0.25,0.75,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3898,pets,standard,8.49,1,8.49,cash,0.91,0.07,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3899,pets,basic,9.49,4,37.96,debit card,0.55,0.69,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3900,pets,non-member,9.49,1,9.49,debit card,0.4,0.54,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3901,personal care,basic,10.99,3,32.97,debit card,0.3,0.01,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3902,medicine,non-member,12.99,2,25.98,credit card,0.65,0.35,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3903,kitchen,premium,15.49,1,15.49,debit card,0.46,0.89,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3904,kitchen,standard,17.19,3,51.57000000000001,credit card,0.38,0.65,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3905,kitchen,standard,17.19,1,17.19,debit card,0.38,0.65,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3906,kitchen,premium,18.99,4,75.96,credit card,0.35,0.35,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3907,kitchen,standard,17.19,1,17.19,debit card,0.38,0.65,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3908,cleaning products,gold,17.19,3,51.57000000000001,debit card,0.36,0.51,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3909,cleaning products,non-member,10.99,3,32.97,debit card,0.13,0.54,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3910,cleaning products,non-member,14.19,1,14.19,cash,0.5,0.9,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3911,fruit,non-member,0.19,1,0.19,cash,0.82,0.13,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3912,fruit,basic,0.49,2,0.98,credit card,0.77,0.04,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3913,fruit,basic,4.99,1,4.99,debit card,0.22,0.84,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3914,fruit,standard,0.49,4,1.96,e-wallet,0.16,0.06,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3915,fruit,basic,4.99,1,4.99,debit card,0.22,0.84,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3916,fruit,basic,0.19,3,0.5700000000000001,e-wallet,0.29,0.59,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3917,fruit,premium,0.19,4,0.76,debit card,0.82,0.13,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3918,fruit,non-member,3.99,1,3.99,e-wallet,0.68,0.63,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3919,fruit,standard,3.99,1,3.99,cash,0.42,0.31,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3920,fruit,non-member,3.99,1,3.99,credit card,0.68,0.63,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3921,fruit,basic,0.19,2,0.38,e-wallet,0.82,0.13,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3922,fruit,premium,3.99,3,11.97,e-wallet,0.68,0.63,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3923,fruit,basic,4.99,4,19.96,credit card,0.22,0.84,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3924,fruit,standard,4.49,1,4.49,cash,0.51,0.36,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3925,vegetables,gold,4.19,2,8.38,cash,0.29,0.41,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3926,vegetables,standard,4.99,2,9.98,credit card,0.18,0.5,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3927,vegetables,basic,1.49,1,1.49,cash,0.78,0.58,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3928,vegetables,non-member,0.49,2,0.98,cash,0.7,0.35,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3929,vegetables,standard,1.49,3,4.47,debit card,0.23,0.33,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3930,vegetables,gold,1.49,4,5.96,debit card,0.78,0.58,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3931,vegetables,non-member,4.99,1,4.99,credit card,0.18,0.5,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3932,vegetables,gold,1.99,4,7.96,e-wallet,0.6,0.1,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3933,vegetables,premium,2.49,3,7.470000000000001,debit card,0.83,0.12,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3934,vegetables,non-member,1.49,4,5.96,debit card,0.63,0.38,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3935,vegetables,basic,1.99,4,7.96,debit card,0.1,0.81,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3936,refrigerated items,standard,5.99,1,5.99,credit card,0.06,0.76,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3937,refrigerated items,non-member,3.19,4,12.76,cash,0.86,0.77,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3938,refrigerated items,gold,10.99,3,32.97,credit card,0.54,0.17,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3939,refrigerated items,non-member,8.99,3,26.97,cash,0.16,0.34,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3940,refrigerated items,non-member,7.19,1,7.19,debit card,0.31,0.02,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3941,refrigerated items,gold,7.19,2,14.38,credit card,0.31,0.02,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3942,refrigerated items,standard,5.99,4,23.96,e-wallet,0.06,0.76,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3943,frozen,gold,11.49,1,11.49,e-wallet,0.67,0.13,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3944,frozen,gold,5.99,1,5.99,cash,0.15,0.14,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3945,frozen,non-member,9.49,2,18.98,cash,0.27,0.86,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3946,frozen,gold,7.19,1,7.19,cash,0.86,0.39,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3947,spices and herbs,basic,4.99,3,14.97,cash,1.0,0.33,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3948,canned foods,non-member,8.99,2,17.98,cash,0.93,0.6,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3949,canned foods,gold,2.99,4,11.96,cash,0.45,0.86,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3950,canned foods,gold,8.99,1,8.99,cash,0.77,0.14,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3951,canned foods,basic,7.49,2,14.98,cash,0.58,0.98,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3952,canned foods,non-member,2.99,3,8.97,debit card,0.45,0.86,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3953,canned foods,basic,7.49,1,7.49,e-wallet,0.02,0.08,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3954,canned foods,basic,8.49,1,8.49,e-wallet,0.55,0.28,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3955,canned foods,premium,2.49,4,9.96,e-wallet,0.45,0.81,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3956,packaged foods,premium,2.49,1,2.49,e-wallet,0.76,0.51,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3957,packaged foods,gold,6.99,3,20.97,debit card,0.38,0.93,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3958,packaged foods,gold,2.49,2,4.98,debit card,0.76,0.51,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3959,packaged foods,standard,6.19,1,6.19,e-wallet,0.98,0.87,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3960,packaged foods,non-member,2.19,4,8.76,debit card,0.06,0.84,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3961,packaged foods,premium,6.99,1,6.99,cash,0.38,0.93,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3962,packaged foods,basic,4.99,4,19.96,debit card,0.05,0.48,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3963,packaged foods,premium,3.49,4,13.96,e-wallet,0.42,0.39,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3964,condiments and sauces,premium,8.19,2,16.38,debit card,0.38,0.78,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3965,beverages,premium,16.49,4,65.96,debit card,0.02,0.92,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3966,beverages,basic,20.19,2,40.38,credit card,0.16,0.69,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3967,beverages,premium,13.19,2,26.38,e-wallet,0.77,0.45,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3968,beverages,gold,11.49,4,45.96,debit card,0.73,0.5,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3969,beverages,gold,8.19,2,16.38,credit card,0.49,0.18,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3970,dairy,non-member,9.19,3,27.57,credit card,0.38,0.45,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3971,dairy,gold,5.99,4,23.96,e-wallet,0.44,0.07,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3972,dairy,gold,7.19,1,7.19,credit card,0.82,0.78,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3973,dairy,standard,6.49,4,25.96,credit card,0.61,0.86,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3974,dairy,premium,9.49,1,9.49,credit card,0.81,0.17,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3975,cheese,premium,4.99,1,4.99,cash,0.8,0.81,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3976,cheese,non-member,13.99,2,27.98,cash,0.64,0.77,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3977,cheese,non-member,5.49,3,16.47,e-wallet,0.62,0.69,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3978,meat,non-member,11.49,2,22.98,cash,0.55,0.25,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3979,meat,basic,16.19,2,32.38,cash,0.69,0.68,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3980,meat,standard,14.99,3,44.97,debit card,0.17,0.33,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3981,meat,premium,8.99,4,35.96,cash,0.74,0.88,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3982,seafood,gold,19.49,3,58.47,credit card,0.64,0.69,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3983,seafood,basic,19.49,1,19.49,debit card,0.64,0.69,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3984,seafood,basic,12.49,2,24.98,e-wallet,0.09,0.44,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3985,seafood,premium,19.49,4,77.96,cash,0.64,0.69,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3986,seafood,basic,10.19,4,40.76,credit card,0.77,0.28,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3987,seafood,non-member,19.49,4,77.96,cash,0.64,0.69,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3988,baked goods,gold,4.99,2,9.98,credit card,0.23,0.09,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3989,baked goods,standard,5.49,1,5.49,cash,0.2,0.86,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3990,baked goods,gold,4.19,2,8.38,cash,0.14,0.9,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3991,baked goods,basic,4.19,3,12.57,e-wallet,0.14,0.9,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3992,baking,premium,2.19,3,6.57,credit card,0.4,0.2,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3993,baking,standard,2.49,4,9.96,cash,0.75,0.51,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3994,baking,premium,2.49,1,2.49,credit card,0.75,0.51,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3995,baking,non-member,7.49,1,7.49,e-wallet,0.97,0.39,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3996,baking,basic,8.19,4,32.76,e-wallet,0.43,0.48,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3997,baking,non-member,5.99,3,17.97,e-wallet,0.26,0.42,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3998,baking,basic,5.99,4,23.96,cash,0.26,0.42,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
3999,snacks,gold,3.19,4,12.76,credit card,0.38,0.27,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4000,snacks,gold,4.99,3,14.97,cash,0.85,0.33,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4001,snacks,basic,2.99,3,8.97,credit card,0.79,0.41,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4002,snacks,basic,4.19,2,8.38,e-wallet,0.39,0.63,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4003,snacks,non-member,0.19,1,0.19,debit card,1.0,0.4,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4004,baby products,non-member,14.19,1,14.19,debit card,0.72,0.33,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4005,baby products,premium,7.19,2,14.38,debit card,0.07,0.89,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4006,pets,gold,11.99,3,35.97,debit card,0.11,0.32,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4007,personal care,standard,6.99,4,27.96,e-wallet,0.5,0.3,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4008,medicine,non-member,22.19,2,44.38,e-wallet,0.47,0.79,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4009,medicine,basic,14.99,2,29.98,debit card,0.69,0.97,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4010,medicine,basic,19.99,1,19.99,credit card,0.67,0.64,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4011,medicine,non-member,12.99,2,25.98,cash,0.89,0.18,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4012,kitchen,premium,18.49,2,36.98,e-wallet,0.36,0.05,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4013,kitchen,premium,13.19,2,26.38,debit card,0.17,0.1,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4014,kitchen,non-member,16.19,3,48.57000000000001,e-wallet,0.57,0.92,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4015,kitchen,basic,18.49,1,18.49,e-wallet,0.36,0.05,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4016,kitchen,gold,18.49,2,36.98,cash,0.36,0.05,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4017,kitchen,standard,16.19,2,32.38,cash,0.57,0.92,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4018,kitchen,standard,18.99,1,18.99,debit card,0.74,0.29,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4019,kitchen,premium,18.99,2,37.98,credit card,0.74,0.29,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4020,cleaning products,non-member,7.49,2,14.98,cash,0.59,0.84,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4021,cleaning products,basic,9.49,3,28.47,credit card,0.12,0.54,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4022,cleaning products,premium,16.49,3,49.47,credit card,0.07,0.33,-1.2656643356643358,-1.105,-30.99,34.69,10.666875078628905,113.78222394307441,6,yes,9,morning
4023,fruit,gold,1.49,3,4.47,cash,0.67,0.04,-0.028849840255591022,0.2,-30.73,34.72,11.265905705499241,126.92063136520035,1,no,9,morning
4024,fruit,gold,4.49,1,4.49,debit card,0.75,0.43,-0.028849840255591022,0.2,-30.73,34.72,11.265905705499241,126.92063136520035,1,no,9,morning
4025,fruit,non-member,0.19,4,0.76,debit card,0.25,0.36,-0.028849840255591022,0.2,-30.73,34.72,11.265905705499241,126.92063136520035,1,no,9,morning
4028,fruit,standard,3.99,4,15.96,cash,0.01,0.42,-0.028849840255591022,0.2,-30.73,34.72,11.265905705499241,126.92063136520035,1,no,9,morning
4030,fruit,gold,0.19,2,0.38,cash,0.25,0.36,-0.028849840255591022,0.2,-30.73,34.72,11.265905705499241,126.92063136520035,1,no,9,morning
4031,fruit,premium,3.99,3,11.97,cash,0.4,0.69,-0.028849840255591022,0.2,-30.73,34.72,11.265905705499241,126.92063136520035,1,no,9,morning
