,category,customer_type,unit_price,quantity,total,payment_type,lvl_estoque_past,mean,median,min,max,std,var,day_of_week,is_weekend,hour,turn,predicao
5136,baby products,premium,8.19,3,24.57,credit card,0.09,0.5600630914826498,0.64,-30.65,34.5,11.005778401542301,121.12715822385499,1,no,16,afternoon,0.49513397607404563
5137,baby products,gold,12.49,1,12.49,e-wallet,0.97,0.5600630914826498,0.64,-30.65,34.5,11.005778401542301,121.12715822385499,1,no,16,afternoon,0.5047465899549012
5138,pets,non-member,11.19,1,11.19,credit card,0.16,0.5600630914826498,0.64,-30.65,34.5,11.005778401542301,121.12715822385499,1,no,16,afternoon,0.48450949142716004
5139,pets,non-member,8.99,2,17.98,debit card,0.47,0.5600630914826498,0.64,-30.65,34.5,11.005778401542301,121.12715822385499,1,no,16,afternoon,0.4972228555279947
5140,personal care,standard,14.49,3,43.47,cash,0.73,0.5600630914826498,0.64,-30.65,34.5,11.005778401542301,121.12715822385499,1,no,16,afternoon,0.496996900156909
5141,personal care,non-member,4.49,2,8.98,credit card,0.46,0.5600630914826498,0.64,-30.65,34.5,11.005778401542301,121.12715822385499,1,no,16,afternoon,0.49554585279924523
5142,personal care,gold,14.49,1,14.49,debit card,0.73,0.5600630914826498,0.64,-30.65,34.5,11.005778401542301,121.12715822385499,1,no,16,afternoon,0.5040733516000974
5143,medicine,basic,15.49,1,15.49,credit card,0.48,0.5600630914826498,0.64,-30.65,34.5,11.005778401542301,121.12715822385499,1,no,16,afternoon,0.4858377892581906
5144,medicine,basic,22.19,3,66.57000000000001,credit card,0.3,0.5600630914826498,0.64,-30.65,34.5,11.005778401542301,121.12715822385499,1,no,16,afternoon,0.48185549162096314
5145,kitchen,gold,18.49,4,73.96,cash,0.56,0.5600630914826498,0.64,-30.65,34.5,11.005778401542301,121.12715822385499,1,no,16,afternoon,0.4985277461936698
5146,kitchen,standard,18.49,2,36.98,cash,0.56,0.5600630914826498,0.64,-30.65,34.5,11.005778401542301,121.12715822385499,1,no,16,afternoon,0.4893798001774352
5147,kitchen,standard,18.99,2,37.98,e-wallet,0.87,0.5600630914826498,0.64,-30.65,34.5,11.005778401542301,121.12715822385499,1,no,16,afternoon,0.4920927477276299
5148,kitchen,gold,10.19,3,30.57,e-wallet,0.73,0.5600630914826498,0.64,-30.65,34.5,11.005778401542301,121.12715822385499,1,no,16,afternoon,0.5062623873815661
5149,cleaning products,premium,16.99,4,67.96,credit card,0.33,0.5600630914826498,0.64,-30.65,34.5,11.005778401542301,121.12715822385499,1,no,16,afternoon,0.4980494380000539
5150,cleaning products,standard,15.49,4,61.96,cash,0.36,0.5600630914826498,0.64,-30.65,34.5,11.005778401542301,121.12715822385499,1,no,16,afternoon,0.5011622136601654
5151,fruit,basic,0.49,4,1.96,cash,0.58,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5162118184848752
5152,fruit,basic,3.99,2,7.98,credit card,0.62,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5071972567153071
5153,fruit,premium,0.19,3,0.5700000000000001,credit card,1.0,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5164088677272244
5154,fruit,premium,0.19,1,0.19,debit card,0.07,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5233308266116539
5155,fruit,premium,0.19,1,0.19,cash,0.07,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.521453379738723
5156,fruit,standard,0.49,1,0.49,e-wallet,0.58,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5197473080193676
5157,fruit,non-member,0.49,2,0.98,cash,1.0,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.51786943059426
5158,fruit,premium,0.19,4,0.76,debit card,1.0,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5249992720283634
5159,fruit,gold,3.99,3,11.97,e-wallet,0.62,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5228688597365386
5160,fruit,premium,0.19,1,0.19,credit card,1.0,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.517621368485685
5161,fruit,standard,0.19,1,0.19,credit card,1.0,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5123103603886812
5162,fruit,standard,3.99,3,11.97,e-wallet,0.21,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5145490576659615
5163,vegetables,standard,1.99,3,5.97,cash,0.68,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5187718179581815
5164,vegetables,premium,4.49,3,13.47,credit card,0.3,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5134408663523782
5165,vegetables,premium,1.49,2,2.98,e-wallet,0.58,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5265456002261446
5166,vegetables,standard,1.49,3,4.47,e-wallet,0.58,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5207554295697228
5167,vegetables,standard,1.99,2,3.98,cash,0.68,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5192021005869023
5168,vegetables,basic,2.49,3,7.470000000000001,e-wallet,0.76,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5208455020189064
5169,vegetables,gold,1.19,2,2.38,e-wallet,0.72,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5287990553613129
5170,vegetables,premium,1.19,1,1.19,debit card,0.72,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5277345611952108
5171,refrigerated items,standard,8.19,3,24.57,debit card,0.79,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5123540979305139
5172,refrigerated items,non-member,10.99,2,21.98,cash,0.32,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.50524231313988
5173,refrigerated items,non-member,8.99,4,35.96,cash,0.84,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5094140367033521
5174,refrigerated items,standard,10.99,2,21.98,cash,0.95,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5085014217381014
5175,refrigerated items,premium,8.19,1,8.19,cash,0.79,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.515436002130741
5176,frozen,gold,12.49,3,37.47,debit card,0.29,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.515634916561035
5177,frozen,basic,11.99,1,11.99,cash,0.79,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5083090954381239
5178,frozen,non-member,11.99,1,11.99,debit card,0.79,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5091154466187638
5179,frozen,gold,7.19,3,21.57,cash,0.06,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5169185416076438
5180,spices and herbs,basic,5.49,4,21.96,credit card,0.06,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5059075018516759
5181,canned foods,premium,2.49,1,2.49,credit card,0.14,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5126766408358173
5182,canned foods,premium,7.49,2,14.98,debit card,0.87,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5199446035549241
5183,canned foods,basic,8.99,3,26.97,debit card,0.22,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5113392601563127
5184,canned foods,non-member,3.49,4,13.96,cash,0.61,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5137447744476459
5185,canned foods,basic,8.99,4,35.96,e-wallet,0.54,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5128947490792344
5186,canned foods,gold,7.49,2,14.98,debit card,0.87,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5214160313055897
5187,packaged foods,premium,5.49,1,5.49,credit card,0.58,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5150661141608088
5188,packaged foods,basic,2.99,3,8.97,credit card,0.54,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5115010303055867
5189,packaged foods,basic,6.99,1,6.99,e-wallet,0.75,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5184330386285254
5190,condiments and sauces,standard,3.19,3,9.57,cash,0.89,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5154086936188861
5191,condiments and sauces,non-member,5.19,2,10.38,cash,0.93,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5132610167744637
5192,beverages,non-member,12.49,4,49.96,cash,0.72,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5110291798829064
5193,beverages,basic,16.49,4,65.96,debit card,0.05,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5088198790908216
5194,dairy,basic,8.19,2,16.38,e-wallet,0.57,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5118859455704393
5195,dairy,premium,9.49,2,18.98,debit card,0.4,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5151696873891368
5196,dairy,basic,7.19,3,21.57,credit card,0.35,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5026977846051076
5197,dairy,gold,9.49,1,9.49,debit card,0.15,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5154007803794648
5198,dairy,gold,8.19,2,16.38,cash,0.57,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5165150960777578
5199,cheese,basic,5.99,4,23.96,debit card,0.59,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5094787971103008
5200,cheese,non-member,6.49,2,12.98,debit card,0.97,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.509482608688298
5201,cheese,standard,6.49,3,19.47,cash,0.97,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5085116127210635
5202,meat,gold,8.99,2,17.98,debit card,0.89,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5180563457894458
5203,seafood,non-member,12.99,3,38.97,debit card,0.86,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5081530496029583
5204,seafood,standard,12.49,4,49.96,debit card,0.25,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5077383338880088
5205,baked goods,standard,10.99,2,21.98,credit card,0.74,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5042056555587231
5206,baked goods,standard,5.49,4,21.96,e-wallet,0.44,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5169157250125929
5207,baked goods,non-member,4.19,4,16.76,e-wallet,0.13,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5157163196427945
5208,baked goods,standard,6.49,3,19.47,cash,0.09,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5129533081666301
5209,baking,gold,2.19,4,8.76,e-wallet,0.44,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5277072722908691
5210,baking,gold,7.99,4,31.96,e-wallet,0.21,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5230087824820085
5211,baking,non-member,6.99,1,6.99,debit card,0.9,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5183010908632786
5212,baking,non-member,2.49,1,2.49,e-wallet,0.95,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5228861468258269
5213,snacks,premium,0.19,2,0.38,e-wallet,0.48,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5270269419489143
5214,snacks,premium,1.19,2,2.38,debit card,0.99,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5279808083950388
5215,snacks,non-member,4.49,1,4.49,cash,0.21,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5143288730356168
5216,snacks,non-member,0.49,2,0.98,debit card,0.69,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5212479211760346
5217,snacks,standard,2.99,2,5.98,credit card,0.01,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5082560269906321
5218,snacks,non-member,0.19,2,0.38,debit card,0.2,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5196676541204596
5219,baby products,gold,12.19,3,36.57,cash,0.51,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5156415307265103
5220,baby products,basic,8.19,2,16.38,e-wallet,0.24,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5128607412186078
5221,baby products,non-member,13.49,4,53.96,credit card,0.14,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.4989627539566149
5222,personal care,non-member,5.19,2,10.38,e-wallet,0.35,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5170104207023745
5223,personal care,gold,6.99,2,13.98,cash,0.84,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5230055686351318
5224,medicine,premium,19.99,1,19.99,e-wallet,0.37,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5087429055310871
5225,medicine,non-member,19.99,1,19.99,cash,0.37,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.500556079469736
5226,medicine,gold,20.99,1,20.99,debit card,0.62,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5100955247007367
5227,medicine,standard,22.19,3,66.57000000000001,credit card,0.56,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.4958347828011005
5228,medicine,premium,15.49,1,15.49,e-wallet,0.46,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5133763915089392
5229,medicine,non-member,14.99,3,44.97,cash,0.42,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5071981046759907
5230,kitchen,premium,13.19,3,39.57,e-wallet,0.72,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5156546693816229
5231,kitchen,standard,10.49,3,31.47,cash,0.33,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5089519906844007
5232,kitchen,non-member,15.49,2,30.98,credit card,0.21,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.4956007806052028
5233,kitchen,standard,11.19,4,44.76,e-wallet,0.2,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5103812397563462
5234,kitchen,standard,13.19,4,52.76,credit card,0.72,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5017100774898706
5235,kitchen,premium,17.19,2,34.38,debit card,0.43,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5103734383924721
5236,kitchen,non-member,16.19,4,64.76,debit card,0.96,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5089256682270649
5237,cleaning products,premium,8.99,1,8.99,debit card,0.89,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5270535822432215
5238,cleaning products,premium,17.19,1,17.19,cash,0.5,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.515885467995637
5239,cleaning products,gold,11.99,1,11.99,cash,0.21,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5212337747661211
5240,cleaning products,non-member,9.49,3,28.47,debit card,0.02,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5177120414818358
5241,cleaning products,premium,11.99,2,23.98,cash,0.21,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.5203096630006762
5242,cleaning products,standard,16.49,3,49.47,cash,0.88,-0.10557046979865771,0.11,-30.42,33.1,10.18409193111233,103.71572846134728,0,no,14,afternoon,0.514642075686539
5243,fruit,standard,0.19,1,0.19,cash,0.87,-0.2360122699386503,0.235,-30.77,33.91,11.14335505560303,124.17436189523359,0,no,12,afternoon,0.5198328788131753
5244,fruit,premium,3.99,1,3.99,credit card,0.21,-0.2360122699386503,0.235,-30.77,33.91,11.14335505560303,124.17436189523359,0,no,12,afternoon,0.5117221481611175
5245,fruit,standard,3.99,1,3.99,debit card,0.21,-0.2360122699386503,0.235,-30.77,33.91,11.14335505560303,124.17436189523359,0,no,12,afternoon,0.5156077947444829
5246,fruit,standard,0.49,2,0.98,credit card,0.54,-0.2360122699386503,0.235,-30.77,33.91,11.14335505560303,124.17436189523359,0,no,12,afternoon,0.5104129552362662
5247,fruit,gold,0.49,2,0.98,e-wallet,1.0,-0.2360122699386503,0.235,-30.77,33.91,11.14335505560303,124.17436189523359,0,no,12,afternoon,0.5282184526062057
5248,fruit,standard,0.49,4,1.96,debit card,1.0,-0.2360122699386503,0.235,-30.77,33.91,11.14335505560303,124.17436189523359,0,no,12,afternoon,0.5201806149836395
5249,fruit,gold,0.49,4,1.96,debit card,1.0,-0.2360122699386503,0.235,-30.77,33.91,11.14335505560303,124.17436189523359,0,no,12,afternoon,0.526963050831309
5250,fruit,gold,4.49,1,4.49,debit card,0.41,-0.2360122699386503,0.235,-30.77,33.91,11.14335505560303,124.17436189523359,0,no,12,afternoon,0.5226628302968613
5251,fruit,standard,0.19,1,0.19,debit card,0.07,-0.2360122699386503,0.235,-30.77,33.91,11.14335505560303,124.17436189523359,0,no,12,afternoon,0.518710586714579
5252,fruit,non-member,0.19,4,0.76,e-wallet,0.87,-0.2360122699386503,0.235,-30.77,33.91,11.14335505560303,124.17436189523359,0,no,12,afternoon,0.5190963173235443
5253,fruit,premium,1.49,1,1.49,e-wallet,0.51,-0.2360122699386503,0.235,-30.77,33.91,11.14335505560303,124.17436189523359,0,no,12,afternoon,0.5245319370799462
5254,vegetables,standard,1.99,3,5.97,credit card,0.68,-0.2360122699386503,0.235,-30.77,33.91,11.14335505560303,124.17436189523359,0,no,12,afternoon,0.512143378350672
